,name,address,gd_point_x,gd_point_y,region,dataType
1566,宁波黄泰技工学校,海曙区石碶街道万成路288号,121.499605,29.81544,海曙区,职业技术学校
1567,宁波市古林职业高级中学,海曙区古林镇古林中心路270号,121.437656,29.838481,海曙区,职业技术学校
1568,华升职业培训学校,海曙区横街东路与联集线交叉口东北100米,121.410034,29.859685,海曙区,职业技术学校
1569,古林镇成人文化技术学校(葑水港),海曙区古林镇,121.469357,29.827676,海曙区,职业技术学校
1570,宁波四季春服装学校,海曙区石碶街道万成路300号,121.50078,29.814868,海曙区,职业技术学校
1571,鄞州四明职业中学,海曙区章水镇蜜岩村,121.276673,29.82522,海曙区,职业技术学校
1572,宁波第二技师学院,海曙区新典路1000号,121.514688,29.858942,海曙区,职业技术学校
1573,鄞州职高学校,海曙区冯家小学后门附近,121.488571,29.821971,海曙区,职业技术学校
1574,宁波市职工职业培训学校,海曙区新典路46号,121.531326,29.852107,海曙区,职业技术学校
1575,宁波市拓业职业培训学校,海曙区环城西路南段1138号附近,121.521714,29.87315,海曙区,职业技术学校
1576,宁波外事学校,海曙区启运路298号,121.510066,29.843594,海曙区,职业技术学校
1577,旭航学校,海曙区,121.456929,29.870991,海曙区,职业技术学校
1578,高桥镇成人文化技术学校,海曙区高桥镇新丰路与新联路交叉高桥镇中心小学附近,121.464618,29.891766,海曙区,职业技术学校
1579,宁波华培职业技能培训学校,海曙区宁波工程学院,121.532404,29.880777,海曙区,职业技术学校
1580,宁波市海曙区旭航职业培训学校,海曙区集士东路290号,121.456851,29.870876,海曙区,职业技术学校
1581,鄞州艺术学校,海曙区古林中心路270号,121.436674,29.838006,海曙区,职业技术学校
1582,宁波尚野化妆美甲形象设计培训学校,海曙区镇明路532号新荟天地E座4层,121.545656,29.869487,海曙区,职业技术学校
1583,宁波大红鹰学院艺术与传媒学院,海曙区学院路1号,121.483427,29.886755,海曙区,职业技术学校
1584,宁波市爱菊艺术学校(姚丰校区),海曙区沁园街619号,121.505762,29.87524,海曙区,职业技术学校
