,name,address,point_x,point_y,specify,dataType
238,运河第一幼儿园,浙江省杭州市临平区湖潭路312,120.297281,30.467285,余杭区,幼儿园
239,天童幼儿园,浙江省杭州市临平区浙江省杭州市余杭区,120.2503,30.38567,余杭区,幼儿园
240,余杭区小珠弄商业幼儿园,浙江省杭州市余杭区小珠弄2,119.9328,30.27586,余杭区,幼儿园
241,塘栖第三幼儿园姚家埭园区,浙江省杭州市临平区塘乾线附近东南方向128米,120.22709,30.4845,余杭区,幼儿园
242,云禾幼儿园,浙江省杭州市余杭区良塘线附近东南方向200米,120.091435,30.4051,余杭区,幼儿园
243,余杭区崇贤第二幼儿园,浙江省杭州市临平区向阳村曹家浜39正西方向130米,120.16256,30.38767,余杭区,幼儿园
244,崇贤第一幼儿园大安分园,浙江省杭州市临平区浙江省杭州市余杭区,120.167982,30.408149,余杭区,幼儿园
245,临平第二幼儿园横塘分园,浙江省杭州市临平区横塘新村41,120.29496,30.44375,余杭区,幼儿园
246,杭州市余杭区五常街道中心幼儿园,浙江省杭州市余杭区五常大道1号杭州西溪印象城L101正北方向199米,120.04388,30.24775,余杭区,幼儿园
247,未来星幼儿园,浙江省杭州市余杭区通运街418,120.09491,30.34562,余杭区,幼儿园
248,黄湖镇中心幼儿园青山教学点,浙江省杭州市余杭区浙江省杭州市余杭区,119.82027,30.4832,余杭区,幼儿园
249,瓶窑镇第二幼儿园,浙江省杭州市余杭区前程路28西南方向180米,119.9725,30.37088,余杭区,幼儿园
250,余杭区运河镇第二幼儿园,浙江省杭州市临平区鹿溪路187号,120.29822,30.50142,余杭区,幼儿园
251,杭州市余杭区清水湾幼儿园,浙江省杭州市余杭区浙江省杭州市余杭区,119.91618,30.24137,余杭区,幼儿园
252,良福幼儿园,浙江省杭州市临平区良熟村村委旁,120.277628,30.384221,余杭区,幼儿园
253,塘栖第二幼儿园,浙江省杭州市临平区绿荫街100,120.18284,30.47148,余杭区,幼儿园
254,崇贤第二幼儿园山后分园,浙江省杭州市临平区龙旋村委,120.14247,30.40533,余杭区,幼儿园
255,仁和第三幼儿园,浙江省杭州市余杭区西南山南路118号,120.09069,30.41115,余杭区,幼儿园
256,杭州师范大学附属仓前实验幼儿园,浙江省杭州市余杭区仓兴街234,119.99075,30.29216,余杭区,幼儿园
257,杭州吉的堡连城幼儿园,浙江省杭州市临平区乔司街道杭海路1636号复地连城国际花园北门,120.28436,30.33971,余杭区,幼儿园
258,五常街道中心幼儿园,浙江省杭州市余杭区永福社区一号农居点48西北方向124米,120.02543,30.2863,余杭区,幼儿园
259,余杭区临平第一幼儿园,浙江省杭州市临平区平吴街3,120.308891,30.422371,余杭区,幼儿园
260,永西幼儿园,浙江省杭州市临平区浙江省杭州市余杭区,120.26758,30.36646,余杭区,幼儿园
261,瓶窑镇彭公村五星幼儿园,浙江省杭州市余杭区板石24,119.91361,30.43075,余杭区,幼儿园
262,杭州余杭米夏幼儿园,浙江省杭州市临平区星光街1082号西北方向197米,120.31193,30.43331,余杭区,幼儿园
263,杭州市余杭区南苑舒心幼儿园,浙江省杭州市临平区藕花洲大街457号西南方向90米,120.28182,30.41037,余杭区,幼儿园
264,余杭区杭运幼儿园运河分园,浙江省杭州市余杭区李家塘32号附近,120.10721,30.36013,余杭区,幼儿园
265,余杭区未来科技城海曙幼儿园,浙江省杭州市余杭区浙江省杭州市余杭区,120.02735,30.29438,余杭区,幼儿园
266,良渚云华幼儿园,浙江省杭州市余杭区浙江省杭州市余杭区,120.04806,30.3805,余杭区,幼儿园
267,杭州市余杭区新星幼教集团余高分园,浙江省杭州市临平区碧荷街41号,120.29023,30.43476,余杭区,幼儿园
268,运河第二幼儿园五杭分园,浙江省杭州市临平区运河街道五杭万丰东路1号,120.2704,30.49751,余杭区,幼儿园
269,星桥中心幼儿园新都分园,浙江省杭州市临平区浙江省杭州市余杭区,120.25352,30.39038,余杭区,幼儿园
270,余杭区东湖世纪星幼儿园,浙江省杭州市临平区港园路5号,120.3028,30.44099,余杭区,幼儿园
271,杭州市余杭区开心幼儿园,浙江省杭州市临平区星光街378,120.2853,30.42959,余杭区,幼儿园
272,余杭区南苑街道中心幼儿园五科分院,浙江省杭州市临平区浙江省杭州市余杭区,120.32856,30.37473,余杭区,幼儿园
273,乔司第一幼儿园南街分园,浙江省杭州市临平区永乔路12,120.2873,30.35642,余杭区,幼儿园
274,崇贤第一幼儿园陆家桥分园,浙江省杭州市临平区星海南路85正北方向150米,120.1708,30.383,余杭区,幼儿园
275,杭州市余杭区三之三水景城幼儿园,浙江省杭州市临平区水景城14幢,120.288,30.40277,余杭区,幼儿园
276,崇贤第二幼儿园,浙江省杭州市临平区蒋家浜路318正南方向190米,120.13729,30.37951,余杭区,幼儿园
277,余杭区杭运幼儿园,浙江省杭州市余杭区上园路3-14正南方向59米,120.12045,30.34395,余杭区,幼儿园
278,乔司第一幼儿园,浙江省杭州市临平区乔莫东路88,120.28754,30.35552,余杭区,幼儿园
279,乔司第一幼儿园胜稼分园,浙江省杭州市临平区三角佃34-1正东方向118米,120.27734,30.33426,余杭区,幼儿园
280,绿城育华蓝庭幼儿园,浙江省杭州市临平区临平街道星河路,120.26994,30.42922,余杭区,幼儿园
281,仁和第一幼儿园,浙江省杭州市余杭区求学路1号,120.08255,30.44766,余杭区,幼儿园
282,杭州师范大学附属仓前实验幼儿园仓溢分园,浙江省杭州市余杭区东莲街999,119.98839,30.28815,余杭区,幼儿园
283,荀梓幼儿园,浙江省杭州市余杭区良渚路172正南方向150米,120.04482,30.38434,余杭区,幼儿园
284,运河第一幼儿园滩里分园,浙江省杭州市临平区滩里社区6组正东方向146米,120.281101,30.469379,余杭区,幼儿园
285,杭州市余杭区安溪幼儿园(新星分院),浙江省杭州市余杭区安上线附近正东方向44米,120.0489,30.42054,余杭区,幼儿园
286,苕溪幼儿园义桥分园,浙江省杭州市余杭区新庵前65,119.8915,30.29854,余杭区,幼儿园
287,余杭区乔司第二幼儿园,浙江省杭州市临平区世纪大道西1211-41正西方向177米,120.27567,30.38986,余杭区,幼儿园
288,东塘中心幼儿园,浙江省杭州市余杭区仁和镇东塘村小环桥路,120.112329,30.455141,余杭区,幼儿园
289,杭州田园幼儿园,浙江省杭州市余杭区新苑西区1-1号,120.09722,30.37253,余杭区,幼儿园
290,余杭区苕溪幼儿园,浙江省杭州市余杭区凤新路356东南方向121米,119.9477,30.2633,余杭区,幼儿园
291,新星幼儿园育才园区,浙江省杭州市临平区沿山路184号,120.29335,30.43102,余杭区,幼儿园
292,良渚云华幼儿园歌罗桥分园,浙江省杭州市余杭区浙江省杭州市余杭区,119.99859,30.3348,余杭区,幼儿园
293,余杭区仁和镇中心幼儿园,浙江省杭州市余杭区洛阳村南庄桥22号,120.08428,30.45422,余杭区,幼儿园
294,杭州育海外国语学校,浙江省杭州市余杭区浙江省杭州市余杭区,119.9914,30.23221,余杭区,小学
295,临平第二小学,浙江省杭州市临平区九曲营路245,120.30591,30.42832,余杭区,小学
296,余杭区亭趾实验小学,浙江省杭州市临平区浙江省杭州市余杭区,120.30125,30.4681,余杭区,小学
297,杭州市余杭区舟枕小学(中心校区),浙江省杭州市余杭区义桥村西杨梅岭11号,119.888306,30.29392,余杭区,小学
298,杭州安吉路良渚实验学校,浙江省杭州市余杭区良渚文化村劝学里安吉路良渚实验学校,120.013397,30.352646,余杭区,小学
299,蔚澜学校文澜未来科技城学校,浙江省杭州市余杭区浙江省杭州市余杭区,120.022292,30.276266,余杭区,小学
300,崇贤一小沿山校区,浙江省杭州市临平区崇贤镇梅子湾村正南方向97米,120.18875,30.40508,余杭区,小学
301,杭州绿城育华翡翠城学校,浙江省杭州市余杭区浙江省杭州市余杭区,120.0098,30.2508,余杭区,小学
302,良渚街道谢村小学,浙江省杭州市余杭区浙江省杭州市余杭区,120.125253,30.346661,余杭区,小学
303,杭州师范大学附属金成小学,浙江省杭州市余杭区天目山路203,120.007673,30.237711,余杭区,小学
304,杭海路小学胜稼校区,浙江省杭州市上城区浙江省杭州市余杭区,120.27671,30.33452,余杭区,小学
305,杭州余杭区广济学校,浙江省杭州市临平区塘栖一小区101,120.1896,30.47703,余杭区,小学
306,杭州市余杭区实验小学,浙江省杭州市临平区广和街57号,120.302034,30.417971,余杭区,小学
307,杭州市余杭区塘栖镇塘南中心小学(中心校区),浙江省杭州市临平区李家桥村50号,120.210729,30.480092,余杭区,小学
308,余杭区信达教育集团东方未来学校,浙江省杭州市余杭区徐家门路42东南方向181米,120.080246,30.348977,余杭区,小学
309,彭公小学,浙江省杭州市余杭区瓶窑镇彭公村陈和村周家畈62号,119.90013,30.41839,余杭区,小学
310,五常中心小学,浙江省杭州市余杭区荆长路源谊路口,120.0356,30.26926,余杭区,小学
311,余杭区育才实验小学(荷花校区),浙江省杭州市临平区碧荷路33,120.28969,30.43346,余杭区,小学
312,天长世纪小学,浙江省杭州市临平区浙江省杭州市余杭区,120.27662,30.3885,余杭区,小学
313,杭州市余杭区五杭小学,浙江省杭州市临平区繁荣路2,120.27245,30.4983,余杭区,小学
314,余杭区临平第一小学,浙江省杭州市临平区世纪大道西160,120.29574,30.4079,余杭区,小学
315,余杭区实验小学,浙江省杭州市临平区浙江省杭州市余杭区,120.317177,30.418659,余杭区,小学
316,杭州市余杭区塘栖镇第一小学,浙江省杭州市临平区圣堂漾路18-1号,120.184856,30.47778,余杭区,小学
317,杭州市余杭区塘栖镇第二小学,浙江省杭州市临平区西苑村学运路2号,120.179555,30.466086,余杭区,小学
318,余杭区仁和镇双陈小学,浙江省杭州市余杭区陈家坝,120.09696,30.39902,余杭区,小学
319,杭州市余杭区良山学校沈家塘校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.087357,30.362748,余杭区,小学
320,径山镇长乐中心小学,浙江省杭州市余杭区长生路31,119.8475,30.33665,余杭区,小学
321,闲林中心小学和睦校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.0022,30.24632,余杭区,小学
322,塘南中心小学泉漳校区,浙江省杭州市临平区钱江开发区星河路635/637号正东方向79米,120.24211,30.48354,余杭区,小学
323,冯金小学,浙江省杭州市临平区乔司镇朝阳村5组90号,120.264634,30.338869,余杭区,小学
324,中泰乡中心小学,浙江省杭州市余杭区中泰路37,119.92108,30.24122,余杭区,小学
325,余杭区凤凰小学城东校区,浙江省杭州市余杭区城南路42正北方向190米,119.95,30.26084,余杭区,小学
326,杭州未来科技城海创小学,浙江省杭州市余杭区浙江省杭州市余杭区,120.012847,30.276173,余杭区,小学
327,余杭临平街道红联小学(老校区),浙江省杭州市临平区浙江省杭州市余杭区,120.300587,30.389884,余杭区,小学
328,良渚街道古墩小学,浙江省杭州市余杭区浙江省杭州市余杭区,120.073637,30.350063,余杭区,小学
329,杭州市余杭区塘栖镇宏畔中心小学(卫家埭校区),浙江省杭州市临平区宏畔村100号,120.173403,30.44845,余杭区,小学
330,东塘小学三白潭校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.123058,30.458988,余杭区,小学
331,乾元中心小学,浙江省杭州市临平区假山前2,120.268112,30.457529,余杭区,小学
332,余杭区杭州二中树兰实验学校,浙江省杭州市临平区星光街1号,120.264045,30.418665,余杭区,小学
333,杭州市余杭区良山学校荀山校区,浙江省杭州市余杭区荀山村2组,120.034017,30.383457,余杭区,小学
334,余杭区育蕾学校,浙江省杭州市临平区东湖南路595,120.316019,30.378415,余杭区,小学
335,大禹小学永建校区,浙江省杭州市余杭区浙江省杭州市余杭区,119.92676,30.303,余杭区,小学
336,杭州市余杭区临平第五小学(总校区),浙江省杭州市临平区星光街三号桥南侧,120.319272,30.437519,余杭区,小学
337,余杭区运河镇博陆中心小学,浙江省杭州市临平区天顺路27,120.30399,30.50178,余杭区,小学
338,永西小学,浙江省杭州市临平区鑫业路48,120.268152,30.366442,余杭区,小学
339,良山学校勾庄校区,浙江省杭州市余杭区蒋家塘路28,120.08101,30.35354,余杭区,小学
340,杭州市余杭区星桥第一小学,浙江省杭州市临平区学成街10号,120.25568,30.39404,余杭区,小学
341,杭州市余杭区育才实验小学,浙江省杭州市临平区红丰路汤浦庙53号,120.307481,30.43944,余杭区,小学
342,杭州市余杭区塘栖镇第三小学,浙江省杭州市临平区南苑小区101号,120.189934,30.47666,余杭区,小学
343,杭州市余杭区云会中心小学双陈校区,浙江省杭州市余杭区双陈村陈家洋,120.096988,30.39897,余杭区,小学
344,余杭区塘栖镇超山中心小学,浙江省杭州市临平区浙江省杭州市余杭区,120.19937,30.44844,余杭区,小学
345,杭州市余杭区育才实验小学,浙江省杭州市临平区映荷路299正南方向49米,120.278149,30.429917,余杭区,小学
346,余杭区文正小学,浙江省杭州市临平区浙江省杭州市余杭区,120.297466,30.368403,余杭区,小学
347,余杭区鸬鸟镇第二小学,浙江省杭州市余杭区鸬鸟镇太平下泮桥头,119.74575,30.42959,余杭区,小学
348,东塘中心小学,浙江省杭州市余杭区仁和街道东塘村(东西大道)西南方向182米,120.12305,30.45898,余杭区,小学
349,杭州市余杭区育才实验小学红丰校区,浙江省杭州市临平区红丰7组西南方向38米,120.307423,30.43925,余杭区,小学
350,杭州维翰学校,浙江省杭州市余杭区文二西路大华西溪风情南会所内西南方向118米,120.0376,30.28016,余杭区,小学
351,杭州市余杭区崇贤第二小学杨家浜校区,浙江省杭州市临平区浙江省杭州市余杭区,120.133927,30.383888,余杭区,小学
352,崇贤第二小学,浙江省杭州市临平区龙旋子3号,120.14719,30.40594,余杭区,小学
353,杭州市余杭区临平第三小学,浙江省杭州市临平区浙江省杭州市余杭区,120.26968,30.4405,余杭区,小学
354,余杭区乔司中心小学大井校区,浙江省杭州市临平区浙江省杭州市余杭区,120.245396,30.350876,余杭区,小学
355,百丈镇中心小学溪口分校,浙江省杭州市余杭区浙江省杭州市余杭区,119.76629,30.49216,余杭区,小学
356,杭州市余杭区林苑学校,浙江省杭州市临平区运河镇南栅口村2组西北方向17米,120.29913,30.4617,余杭区,小学
357,杭州市余杭区星桥第二小学,浙江省杭州市临平区浙江省杭州市余杭区,120.25988,30.38512,余杭区,小学
358,良渚实验学校,浙江省杭州市余杭区浙江省杭州市余杭区,120.075926,30.358834,余杭区,小学
359,超山中心小学,浙江省杭州市临平区塘栖镇,120.214866,30.44591,余杭区,小学
360,余杭区小林中心小学,浙江省杭州市临平区小林小学(3组旁),120.248609,30.430856,余杭区,小学
361,长松小学,浙江省杭州市余杭区仓前镇永乐村,119.95126,30.2868,余杭区,小学
362,良渚第二小学(勾庄校区),浙江省杭州市余杭区蒋家塘路28号,120.081539,30.353539,余杭区,小学
363,余杭区良渚二小,浙江省杭州市余杭区博园西路9正南方向144米,120.095037,30.378775,余杭区,小学
364,太炎小学(城南校区),浙江省杭州市余杭区城南路352,119.94104,30.25922,余杭区,小学
365,余杭区余杭镇上湖小学,浙江省杭州市余杭区太平桥2,119.91482,30.27945,余杭区,小学
366,杭州市余杭区绿城育华亲亲学校,浙江省杭州市余杭区朱家路2号,120.089209,30.337473,余杭区,小学
367,闲林中心小学闲林校区,浙江省杭州市余杭区闲林镇文卫路26号,119.97846,30.221,余杭区,小学
368,杭州市余杭区钱江外国语学校,浙江省杭州市临平区兴国路535号,120.229545,30.472311,余杭区,小学
369,良山学校崇贤校区,浙江省杭州市临平区向阳工业区,120.15403,30.37828,余杭区,小学
370,杭州市余杭区崇贤第一小学,浙江省杭州市临平区崇行路118号如海购物广场崇贤店西北方向180米,120.17316,30.38677,余杭区,小学
371,卫家埭校区,浙江省杭州市临平区塘栖镇卫家埭村西南方向101米,120.173685,30.448972,余杭区,小学
372,仁和镇中心小学永泰校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.08152,30.4838,余杭区,小学
373,杭州市余杭区时代小学,浙江省杭州市临平区天星街9,120.23945,30.38432,余杭区,小学
374,杭州市余杭区瓶窑镇第一小学(凤溪路校区),浙江省杭州市余杭区凤溪路388号,119.965376,30.393343,余杭区,小学
375,超山柴家坞小学,浙江省杭州市临平区崇超路附近东南方向95米,120.17998,30.42695,余杭区,小学
376,临平第五小学,浙江省杭州市临平区浙江省杭州市余杭区,120.319981,30.443617,余杭区,小学
377,余杭区五常中心小学西溪校区,浙江省杭州市余杭区荆长路39,120.03601,30.24901,余杭区,小学
378,杭州市余杭区育才实验小学(新荷校区),浙江省杭州市临平区浙江省杭州市余杭区,120.262266,30.423519,余杭区,小学
379,杭州市余杭区南苑中心小学,浙江省杭州市临平区高地社区金家角48号,120.30499,30.376348,余杭区,小学
380,宏磻中心小学,浙江省杭州市临平区塘栖镇莫家桥村村委会对面1幢108室正北方向186米,120.157616,30.44397,余杭区,小学
381,崇贤二小友谊校区,浙江省杭州市临平区洪字圩136,120.133334,30.42008,余杭区,小学
382,杭州市余杭区临平第一小学将军殿校区,浙江省杭州市临平区三曹街2,120.3087,30.40495,余杭区,小学
383,杭州市余杭区乔司中心小学,浙江省杭州市临平区浙江省杭州市余杭区,120.28788,30.36073,余杭区,小学
384,英国国王学院杭州学校,浙江省杭州市余杭区浙江省杭州市余杭区,119.915954,30.247946,余杭区,小学
385,临平一小将军殿校区,浙江省杭州市临平区将军殿弄29,120.2959,30.42309,余杭区,小学
386,余杭区双林工农小学,浙江省杭州市临平区工农社区4组,120.30205,30.45456,余杭区,小学
387,杭州市余杭区崇贤第一小学,浙江省杭州市临平区崇杭街1806正西方向200米,120.13469,30.38385,余杭区,小学
388,杭州市余杭高级中学南校区,浙江省杭州市临平区荷花路145西南方向163米,120.28901,30.43597,余杭区,中学
389,余杭镇第一中学教育集团太炎校区,浙江省杭州市余杭区小东门路49,119.92976,30.28251,余杭区,中学
390,树兰学校,浙江省杭州市临平区兴国路535,120.22955,30.47231,余杭区,中学
391,塘栖中学,浙江省杭州市临平区浙江省杭州市余杭区,120.23145,30.44424,余杭区,中学
392,余杭信达外国语学校,浙江省杭州市临平区临平南苑街道新丰路,120.29367,30.40877,余杭区,中学
393,余杭区余杭街道中心学校,浙江省杭州市余杭区浙江省杭州市余杭区,119.940576,30.275132,余杭区,中学
394,杭州市余杭区乔司中学,浙江省杭州市临平区永玄路135号,120.279813,30.357806,余杭区,中学
395,余杭高级中学,浙江省杭州市临平区振兴西路18号,120.289,30.43625,余杭区,中学
396,杭州市瓶窑中学南区,浙江省杭州市余杭区浙江省杭州市余杭区,119.957835,30.395545,余杭区,中学
397,中泰中学,浙江省杭州市余杭区中泰路39,119.92241,30.24134,余杭区,中学
398,塘栖第二中学,浙江省杭州市临平区里仁路28,120.18512,30.48323,余杭区,中学
399,北京外国语大学附属杭州橄榄树学校,浙江省杭州市临平区永乐街8西北方向179米,120.30032,30.39196,余杭区,中学
400,杭州市余杭实验中学,浙江省杭州市临平区星光街121号,120.26892,30.421411,余杭区,中学
401,杭州余杭第二高级中学,浙江省杭州市临平区人民大道1501,120.31496,30.4216,余杭区,中学
402,杭州市余杭区临平第一中学,浙江省杭州市临平区南苑街501,120.28525,30.3989,余杭区,中学
403,杭州市余杭区运河中学,浙江省杭州市临平区运溪路站33,120.29598,30.48683,余杭区,中学
404,临平第三中学,浙江省杭州市临平区九曲营路249号,120.30795,30.42847,余杭区,中学
405,英国国王学院学校杭州学校,浙江省杭州市余杭区浙江省杭州市余杭区,119.91414,30.248,余杭区,中学
406,余杭区良山学校乔司校区,浙江省杭州市临平区海王路2,120.28868,30.3693,余杭区,中学
407,余杭区育蕾运河校区,浙江省杭州市临平区杭机路7,120.292631,30.460626,余杭区,中学
408,临平第五中学,浙江省杭州市临平区临平大道668号,120.271263,30.439643,余杭区,中学
409,杭州市塘栖第三中学,浙江省杭州市临平区浙江省杭州市余杭区,120.19097,30.47222,余杭区,中学
410,星桥中学,浙江省杭州市临平区藕花洲大街西段329号,120.25414,30.39775,余杭区,中学
411,杭州市余杭区獐山中学,浙江省杭州市余杭区浙江省杭州市余杭区,120.077988,30.457257,余杭区,中学
412,崇贤中学,浙江省杭州市临平区崇贤镇向阳村,120.16044,30.38812,余杭区,中学
413,杭州树兰学校,浙江省杭州市临平区临平街保健路星光街1号,120.26409,30.41874,余杭区,中学
414,杭州学军中学,浙江省杭州市余杭区荆余路9西北方向160米,119.96153,30.2491,余杭区,中学
415,杭州市塘栖中学,浙江省杭州市临平区西小河街353,120.17837,30.47678,余杭区,中学
416,余杭区临平城东中学,浙江省杭州市临平区三号桥,120.317342,30.438889,余杭区,中学
417,杭州东华专修学校,浙江省杭州市余杭区勾庄好运西路168号,120.08028,30.34907,余杭区,中专
418,杭州市余杭嘉院,浙江省杭州市临平区平吴街1,120.31092,30.42219,余杭区,中专
419,浙江体育职业技术学校,浙江省杭州市余杭区浙江省杭州市余杭区,119.948137,30.240937,余杭区,中专
420,余杭区商贸职业高中,浙江省杭州市临平区平吴街2,120.308446,30.422269,余杭区,中专
421,杭州汽车高级技校良渚校区,浙江省杭州市余杭区浙江省杭州市余杭区,120.03409,30.38687,余杭区,中专
422,杭州市乔司职业高级中学,浙江省杭州市临平区乔莫东路101,120.28812,30.35697,余杭区,中专
423,杭州市余杭区技工学校,浙江省杭州市临平区浙江省杭州市余杭区,120.3079,30.41404,余杭区,中专
424,杭州市余杭成人中专,浙江省杭州市临平区平吴街2,120.30993,30.42229,余杭区,中专
425,中泰武术学校,浙江省杭州市余杭区中泰乡八角亭,119.90643,30.22952,余杭区,中专
426,余杭区塘栖职业学校,浙江省杭州市临平区塘栖路3号,120.201121,30.475203,余杭区,中专
427,杭州市临平职业高级中学,浙江省杭州市临平区政法街139号,120.30789,30.41403,余杭区,中专
428,艺修阳整体形象设计学院,浙江省杭州市临平区浙江省杭州市余杭区,120.195158,30.404065,余杭区,中专
429,杭州市余杭区卫生进修学校,浙江省杭州市临平区荷花路60号,120.28941,30.43244,余杭区,中专
430,杭州市余杭卫生中等专业学校,浙江省杭州市临平区浙江省杭州市余杭区,120.28951,30.43307,余杭区,中专
431,杭州赢动电商学院,浙江省杭州市临平区南苑街道火车浜,120.29692,30.38747,余杭区,中专
432,杭州市余杭区良渚成人文化技术学校,浙江省杭州市余杭区浙江省杭州市余杭区,120.01834,30.35251,余杭区,中专
433,杭州师范大学仓前新校区,浙江省杭州市余杭区余杭塘路2318号,120.00551,30.29121,余杭区,大专
434,浙江理工大学科技与艺术学院,浙江省杭州市余杭区浙江省杭州市余杭区,120.018739,30.285774,余杭区,大专
435,浙江中华文化学院,浙江省杭州市余杭区文一西路1008号,120.00683,30.28179,余杭区,大专
436,浙江理工大学文一西路分院,浙江省杭州市余杭区浙江省杭州市余杭区,119.982948,30.278904,余杭区,大专
437,杭州市余杭区社区学院,浙江省杭州市临平区平吴街2,120.309932,30.422296,余杭区,大专
438,杭州市余杭区行政学校,浙江省杭州市临平区沿山路9号,120.28957,30.4257,余杭区,大专
439,浙江行政学院,浙江省杭州市余杭区浙江省杭州市余杭区,120.009,30.28283,余杭区,大专
440,阿里巴巴商学院,浙江省杭州市余杭区余杭塘路2318号杭州师范大学仓前新校区,120.00894,30.29086,余杭区,大专
441,信达幼儿园苏溪园,浙江省金华市义乌市月白塘村,120.1307,29.39492,义乌市,幼儿园
442,福田下朱艺馨幼儿园,浙江省金华市义乌市江北下朱72幢,120.12765,29.33164,义乌市,幼儿园
443,康乐幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.08006,29.3103,义乌市,幼儿园
444,快乐宝贝幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.04722,29.3402,义乌市,幼儿园
445,智慧树幼儿园,浙江省金华市义乌市商源路8号,120.16584,29.32529,义乌市,幼儿园
446,黎明幼儿园,浙江省金华市义乌市黎明稠明路90号,120.04153,29.29495,义乌市,幼儿园
447,金宝宝幼儿园,浙江省金华市义乌市福田三区76幢,120.09574,29.34163,义乌市,幼儿园
448,龙回幼儿园,浙江省金华市义乌市龙回二区39幢,120.01571,29.29324,义乌市,幼儿园
449,家家幼儿园,浙江省金华市义乌市城店路723号,120.03628,29.28136,义乌市,幼儿园
450,下华店幼儿园,浙江省金华市义乌市下华店村5号,120.140147,29.342782,义乌市,幼儿园
451,苏溪镇机关幼儿园,浙江省金华市义乌市苏溪镇学生路9号,120.12341,29.41614,义乌市,幼儿园
452,金摇篮幼儿园,浙江省金华市义乌市下宅村正南方向58米,119.87097,29.280762,义乌市,幼儿园
453,廿三里街道廿三里幼儿园,浙江省金华市义乌市中间街26号,120.16837,29.33028,义乌市,幼儿园
454,前洪幼儿园,浙江省金华市义乌市前洪村,120.01994,29.32845,义乌市,幼儿园
455,小博士幼儿园,浙江省金华市义乌市凌云三区62幢,120.04777,29.359673,义乌市,幼儿园
456,南苑幼儿园,浙江省金华市义乌市江南四区71幢,120.06912,29.2861,义乌市,幼儿园
457,佛堂张宅幼儿园,浙江省金华市义乌市张一村,119.978392,29.20859,义乌市,幼儿园
458,江东街道蓝星幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.04973,29.24445,义乌市,幼儿园
459,丽君幼儿园,浙江省金华市义乌市黄山三村,119.91063,29.33909,义乌市,幼儿园
460,义亭镇二幼,浙江省金华市义乌市浙江省金华市义乌市,119.94359,29.2331,义乌市,幼儿园
461,阳光幼儿园,浙江省金华市义乌市东畈路45,120.028483,29.28342,义乌市,幼儿园
462,世纪阳光幼儿园,浙江省金华市义乌市塔下洲B区5幢,120.04763,29.26673,义乌市,幼儿园
463,欧景国际幼儿园,浙江省金华市义乌市永顺路31义乌市皮肤病医院门急诊4F西南方向100米,120.03522,29.27752,义乌市,幼儿园
464,新世纪幼教集团新科幼儿园,浙江省金华市义乌市新科路新科花园B区5幢,120.03133,29.29136,义乌市,幼儿园
465,义乌市稠江街道杨帆幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.01897,29.28994,义乌市,幼儿园
466,小红花幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.0437,29.34446,义乌市,幼儿园
467,后宅街道新华新苗幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.046,29.41073,义乌市,幼儿园
468,小太阳幼儿园,浙江省金华市义乌市江东街道九联综合市场7幢,120.053707,29.270086,义乌市,幼儿园
469,学苑幼儿园红太阳分园,浙江省金华市义乌市苏溪镇镇中路23号东南方向117米,120.12057,29.4147,义乌市,幼儿园
470,稠江楼下村幼儿园,浙江省金华市义乌市昌德路121,120.050951,29.285205,义乌市,幼儿园
471,新江幼儿园,浙江省金华市义乌市新江村,119.99554,29.319,义乌市,幼儿园
472,义乌市后宅街道杜元幼儿园,浙江省金华市义乌市杜元小区65幢,120.05967,29.36477,义乌市,幼儿园
473,商城·金桥人家幼儿园,浙江省金华市义乌市金桥人家1,120.16174,29.33225,义乌市,幼儿园
474,蓝蓝幼儿园,浙江省金华市义乌市平海路52号候儿村店面4幢4号正西方向139米,120.1405,29.30846,义乌市,幼儿园
475,百合幼儿园,浙江省金华市义乌市西山下村,120.16173,29.39277,义乌市,幼儿园
476,大风车幼儿园,浙江省金华市义乌市篁园新村12幢1号,120.076109,29.299223,义乌市,幼儿园
477,萌芽幼儿园,浙江省金华市义乌市宏迪路25号,120.0583,29.30167,义乌市,幼儿园
478,吉尔优幼儿园,浙江省金华市义乌市柳三新村7区3幢,120.04171,29.34705,义乌市,幼儿园
479,黎明幼儿园,浙江省金华市义乌市孔村一区65,120.065899,29.268391,义乌市,幼儿园
480,北京红缨连锁园红苹果幼儿园,浙江省金华市义乌市苏溪蒋宅人民北路146号,120.12756,29.42128,义乌市,幼儿园
481,稠江行知幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.04108,29.30366,义乌市,幼儿园
482,太阳人幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.06691,29.29913,义乌市,幼儿园
483,义乌市佛堂镇塔山幼儿园,浙江省金华市义乌市浙江省金华市义乌市,120.05832,29.20122,义乌市,幼儿园
