,name,address,gd_point_x,gd_point_y,region,dataType
42,杭州市西湖区新蕾幼儿园,杭州市西湖区河山街与良浮路交叉路口往西约120米,120.09514735021,30.128725179179,西湖区,幼儿园
43,杭州市西湖区和家园幼儿园,杭州市西湖区留下镇杨梅山路305号,120.06360842182,30.23594459593,西湖区,幼儿园
44,枫华府第幼儿园(西溪里园区),杭州市西湖区崇义路与龙头坝街交叉路口往西约120米,120.06083599098,30.288532909364,西湖区,幼儿园
45,枫华府第幼儿园,杭州市西湖区华星路6-2号,120.12717386262,30.279726051901,西湖区,幼儿园
46,杭州西点香樟婴幼园,杭州市西湖区竞舟路102号,120.10580350867,30.278885021528,西湖区,幼儿园
47,西湖区文新学前教育集团文鼎苑幼儿园,杭州市西湖区古墩路635号(近沃尔玛),120.09681051561,30.297819223527,西湖区,幼儿园
48,西庐幼儿园,杭州市西湖区西溪华府1幢15号商铺,120.05566368278,30.291494143804,西湖区,幼儿园
49,午山幼儿园,杭州市西湖区转塘街道丽景路午山社区內,120.0876478488,30.164422231556,西湖区,幼儿园
50,嘉绿苑幼儿园(嘉绿西苑园区),丰潭路嘉绿西苑小区39幢,120.11045505722,30.280192145029,西湖区,幼儿园
51,初本幼园(古墩路园区),浙江省杭州市西湖区古墩路498号,120.09918057931,30.285381521878,西湖区,幼儿园
52,杭州西湖区凯乐幼儿园,杭州市西湖区常陇路10号5号楼,120.08415048013,30.172648145026,西湖区,幼儿园
53,杭州云溪幼儿园,杭州市西湖区转塘街道珊瑚沙路61号,120.0964576514,30.165457443788,西湖区,幼儿园
54,之江幼儿园,杭州市西湖区丽景路与文景路交叉路口往东南约220米,120.09430301949,30.156710982666,西湖区,幼儿园
55,杭州市西湖区周浦幼儿园,杭州市西湖区双浦镇周浦三阳村408号,120.07417288908,30.092416734602,西湖区,幼儿园
56,黄龙和山幼儿园,杭州市西湖区留下街道求和路88号(求是和家园小学对面),120.06444483549,30.241320842815,西湖区,幼儿园
57,名苑学前教育集团,杭州市西湖区嘉绿横路与嘉绿一路交叉路口西侧,120.11642149976,30.277729754948,西湖区,幼儿园
58,杭州市金都中心幼儿园,杭州市西湖区古墩路415号,120.0972692278,30.285246120814,西湖区,幼儿园
59,汪庄幼儿园,杭州市西湖区南山路62号,120.15225594427,30.228965154332,西湖区,幼儿园
60,三坝幼儿园(金地园区),浙江省杭州市西湖区三墩自在城(池华街西),120.07565608875,30.333895037536,西湖区,幼儿园
61,杭州初阳幼儿园,杭州市西湖区双龙街199号金色西溪4号楼,120.06774969792,30.291129996807,西湖区,幼儿园
62,杭州市西湖区定山幼儿园,杭州市西湖区双流路35号,120.07049577194,30.141451884616,西湖区,幼儿园
63,杭州市西子湖幼儿园(之江路),杭州市西湖区之江路42-1号,120.11821890174,30.186462089942,西湖区,幼儿园
64,杭州市西湖区慧仁家园幼儿园,杭州市西湖区墩祥街与嘉仁路交叉路口往北约130米,120.07753125067,30.329881188948,西湖区,幼儿园
65,杭州市西湖区翠苑第四幼儿园,杭州市西湖区翠苑新村四区13幢,120.12195305052,30.286425250185,西湖区,幼儿园
66,绕城幼儿园,杭州市西湖区三墩绕城村委边上,120.05469035798,30.337716233103,西湖区,幼儿园
67,杭州市西湖区大大树幼儿园,杭州市西湖区莫干山路493-1号,120.14437470299,30.286208908483,西湖区,幼儿园
68,杭州市西湖区石灰桥幼儿园,浙江省杭州市西湖区石灰桥社区11-12号楼之间,120.14488554782,30.285139022573,西湖区,幼儿园
69,杭州市西湖区西溪花园幼儿园(都市阳光园区),浙江省杭州市西湖区三墩镇甲来路109号,120.0649255881,30.338838365022,西湖区,幼儿园
70,学院路幼儿园,浙江省杭州市西湖区余杭塘路112号,120.13008886709,30.292848339719,西湖区,幼儿园
71,浙江大学幼儿园(玉泉分园),杭州市西湖区浙大路18号浙大求是社区,120.13053028162,30.26295384496,西湖区,幼儿园
72,杭州市西湖区文新绿城育华幼儿园,杭州市西湖区文一西路563号,120.09165935419,30.286520484572,西湖区,幼儿园
73,西湖区蓝精灵幼儿园,浙江省杭州市西湖区轮渡路16号,120.12746220124,30.121143814163,西湖区,幼儿园
74,浙江大学幼儿园西溪分园,杭州市西湖区天目山路148号浙大西溪校区西三教学楼3楼,120.14290421391,30.274512154976,西湖区,幼儿园
75,杭州市西湖区留下幼儿园,杭州市西湖区安乐新村,120.05748532798,30.241026104421,西湖区,幼儿园
76,浙江幼师幼儿园(保俶北路),杭州市西湖区保俶北路92-1号,120.14132510465,30.285971155573,西湖区,幼儿园
77,杭州市西湖区小和山学前教育集团小和山幼儿园,浙江省杭州市西湖区留和路546号翰墨香林苑内,120.01573025702,30.209229085036,西湖区,幼儿园
78,杭州市西湖区闻裕顺学前教育集团闻裕顺幼儿园,杭州市西湖区里东山弄16号,120.12981696117,30.258620510112,西湖区,幼儿园
79,小桔灯幼儿园,浙江省杭州市西湖区杨家牌楼2号,120.07515084141,30.239988915188,西湖区,幼儿园
80,华门幼儿园,浙江省杭州市西湖区教工路316号a座1楼,120.13522063157,30.291549331276,西湖区,幼儿园
81,大禹路幼儿园阳光嘉苑园区,杭州市西湖区来仁街与周坪路交叉路口往南约120米,120.06982790686,30.33762353737,西湖区,幼儿园
82,杭州市文新幼儿园富城园区,杭州市西湖区庆隆路20号翠苑佳居内,120.12410999588,30.292730880741,西湖区,幼儿园
83,杭州市西湖区翠苑第一幼儿园,浙江省杭州市西湖区翠苑新村一区49号,120.12782529677,30.28669984245,西湖区,幼儿园
84,丽景路幼儿园,浙江省杭州市西湖区转塘街道之新花苑18幢丽景路幼儿园,120.09530163315,30.156841834722,西湖区,幼儿园
85,双桥幼儿园,杭州市西湖区祥余线,120.03836271521,30.330784919206,西湖区,幼儿园
86,杭州市西湖区紫萱幼儿园,浙江省杭州市西湖区紫萱路330号,120.07132581442,30.327052943717,西湖区,幼儿园
87,杭州市西湖区文新学前教育集团自在城幼儿园,杭州市西湖区嘉仁路与欣然街交叉路口往西约60米,120.07257713255,30.334364068452,西湖区,幼儿园
88,杭州孝慈旭航幼儿园,杭州市西湖区西溪路,120.074422018,30.250773766635,西湖区,幼儿园
89,龙坞幼儿园(龙门坎园区),杭州市西湖区龙门坎村小路里68号附近,120.03425050784,30.191058309431,西湖区,幼儿园
90,杭州市西湖区周浦幼儿园(灵山分园),杭州市西湖区双浦镇周浦三阳村408号,120.03986764629,30.128822638611,西湖区,幼儿园
91,杭州市西湖区文苑学前教育集团文苑幼儿园登新园区,杭州市西湖区登云圩路62号,120.08821641734,30.279128770007,西湖区,幼儿园
92,西湖区申花路幼儿园(秀月园区),杭州市西湖区丰庆路与祥符路交叉路口往西约270米,120.09703301679,30.321355599483,西湖区,幼儿园
93,龙坞幼儿园(葛衙庄园区店),杭州市西湖区龙坞镇葛衙庄路115号西湖实验学校东侧,120.04984693063,30.181457472096,西湖区,幼儿园
94,杭州人幼,杭州市西湖区古墩路656号紫金港商务大厦,120.09783241938,30.305198416562,西湖区,幼儿园
95,杭州市西湖区博爱幼儿园,杭州市西湖区花牌楼144号,120.0571406041,30.22590070794,西湖区,幼儿园
96,武林门幼儿园(马塍路),杭州市西湖区马塍路9号,120.14893351022,30.275812476293,西湖区,幼儿园
97,孩盟国际幼托(西城年华园区),杭州市西湖区盛龙街西城年华65号,120.10015871669,30.309970649917,西湖区,幼儿园
98,和庄幼儿园,杭州市西湖区天目山路383号,120.07218833369,30.257187549098,西湖区,幼儿园
99,初本幼园(丰盛九玺园区),浙江省杭州市西湖区三墩镇池华街丰盛九玺天城西区7-5号,120.06806640564,30.328197925559,西湖区,幼儿园
100,绿城育华幼儿园,浙江省杭州市西湖区文新路442号(文二西路与西城路交叉口北200米),120.09647697611,30.282706581474,西湖区,幼儿园
101,解放军联勤保障部队第九〇三医院幼儿园,杭州市西湖区灵隐路14号,120.11972842042,30.247013863606,西湖区,幼儿园
102,枫华府第幼儿园(庆丰园区),浙江省杭州市西湖区玉古路117号1号,120.12797594876,30.266768270761,西湖区,幼儿园
103,浙江师范大学杭州幼儿师范学院,浙江省杭州市西湖区文二路125号,120.13957202724,30.282481474677,西湖区,幼儿园
104,雅仕苑幼儿园,浙江省杭州市西湖区文一西路149号雅仕苑内,120.10502277047,30.28520021878,西湖区,幼儿园
105,杭州市西湖区河滨幼儿园,浙江省杭州市西湖区五常港路溪云巷6号,120.06143819109,30.299172725591,西湖区,幼儿园
106,水月幼儿园,浙江省杭州市西湖区古墩路城北商贸园34幢水月幼儿园,120.09319518159,30.311657310695,西湖区,幼儿园
107,青青幼小园,杭州市西湖区五常港路,120.06115083548,30.298919052391,西湖区,幼儿园
108,陈经纶体育学校幼儿园,杭州市西湖区曙光路126号,120.13782229235,30.265427156142,西湖区,幼儿园
109,杭州市西湖区西溪花园幼儿园(竞舟苑园区),杭州市西湖区晴川街571号,120.05609190312,30.283392253234,西湖区,幼儿园
110,正达艺术园,杭州市西湖区灵山线,120.06159955738,30.122756162883,西湖区,幼儿园
111,孝慈水木清华幼儿园,杭州市西湖区西和路小和山水木清华苑7-1号,120.01849008381,30.218476224553,西湖区,幼儿园
112,慧之铭艺术园,杭州市西湖区转塘家园南区光阳大厦二楼,120.08525602059,30.163351148601,西湖区,幼儿园
113,西庐幼儿园小班部,杭州市西湖区双龙街杭州十五中崇德校区西南侧,120.05994021552,30.293405437008,西湖区,幼儿园
114,光幼儿园,浙江省杭州市西湖区江涵路畅达机动车驾驶员培训有限公司,120.10172754134,30.155768281602,西湖区,幼儿园
115,三墩镇中心幼儿园(山桥分园),杭州市西湖区祥余线,120.0387868913,30.330679153163,西湖区,幼儿园
116,云栖公望数字艺术园,浙江省杭州市西湖区转塘街道石龙山工业区块17号,120.07459579185,30.130830507202,西湖区,幼儿园
117,孩盟国际儿童公馆(紫荆花园区),杭州市西湖区紫荆花路397号,120.09232731455,30.291046049741,西湖区,幼儿园
118,韦尔家教育(文鼎苑店),浙江省杭州市西湖区余杭塘路817号,120.09440201099,30.295263806152,西湖区,幼儿园
119,古荡幼儿园路与文三西路交叉口,杭州市西湖区古荡幼儿园路,120.11765082631,30.276158932482,西湖区,幼儿园
120,希溪谷,杭州市西湖区御溪巷复地黄龙和山,120.06531263002,30.243557060517,西湖区,幼儿园
121,幼少儿口才,杭州市西湖区萍水西街耀江文鼎苑,120.09395557119,30.299892247439,西湖区,幼儿园
122,杭州市行知小学(学院校区),杭州市西湖区行知巷6号,120.13061306708,30.283893611505,西湖区,小学
123,杭州绿城育华小学,浙江省杭州市西湖区文一西路532号,120.08629829378,30.290482542074,西湖区,小学
124,杭州市文三街小学,杭州市西湖区上宁巷与文三路交叉路口往南约110米,120.14418412194,30.276754191021,西湖区,小学
125,杭州市嘉绿苑小学,杭州市西湖区嘉绿西苑1-1号,120.11372032818,30.278083960817,西湖区,小学
126,杭州市育才教育集团文溪小学,浙江省杭州市西湖区凌波路8号,120.05561763782,30.280355938653,西湖区,小学
127,学军小学(求智校区),杭州市西湖区求智巷6号(近文二路),120.1443077325,30.281371933092,西湖区,小学
128,学军小学(紫金港校区),杭州市西湖区萍水西街198号,120.09488007943,30.301106684555,西湖区,小学
129,杭州市学军之江小学,杭州市西湖区梦园街188号,120.0695084405,30.161294528107,西湖区,小学
130,文三教育集团文苑小学,浙江省杭州市西湖区竞舟路111号,120.10457375144,30.279589339305,西湖区,小学
131,留下小学(杨梅山校区),浙江省杭州市西湖区留下街道杨梅山路388号,120.05436203459,30.239413290078,西湖区,小学
132,杭州市大禹路小学,浙江省杭州市西湖区金兰巷2号,120.08374409459,30.328517607781,西湖区,小学
133,杭州市西湖小学教育集团西湖小学,浙江省杭州市西湖区曙光路143号,120.13116896419,30.253565599234,西湖区,小学
134,杭州市九莲小学,杭州市西湖区九莲新村55号,120.13280120815,30.279017618694,西湖区,小学
135,求是(和家园)小学,杭州市西湖区杨梅山路261号,120.06456515105,30.240160605153,西湖区,小学
136,杭州市转塘小学(象山校区),杭州市西湖区安埠街与杜家浦路交叉路口往北约100米,120.08319974401,30.154252931245,西湖区,小学
137,杭州市文一街小学,浙江省杭州市西湖区保俶北路90号,120.14247623353,30.287434290539,西湖区,小学
138,西湖(紫萱)小学,杭州市西湖区墩祥街与紫宣路交叉路口往西北约140米,120.06994833499,30.327046701631,西湖区,小学
139,杭州市政苑小学,浙江省杭州市西湖区政苑小区73-2号,120.10171413646,30.297831877344,西湖区,小学
140,文一街小学(秀水校区),杭州市西湖区秀里街306号,120.09618152204,30.322101739973,西湖区,小学
141,杭州市省府路小学(秋水苑校区),杭州市西湖区丰潭路莲花街108号,120.1073694149,30.273015437057,西湖区,小学
142,杭州市文新小学,浙江省杭州市西湖区文三西路491号,120.09279611278,30.272884501418,西湖区,小学
143,嘉绿苑小学(景汇校区),杭州市西湖区汇周街景溪北苑东南侧约120米,120.06811884694,30.349227273053,西湖区,小学
144,杭州大禹路小学(甲来路校区),浙江省杭州市西湖区甲来路86号,120.06777375304,30.339480626575,西湖区,小学
145,翠苑第一小学(文华校区),杭州市西湖区竞舟路299号,120.10205365682,30.290799862821,西湖区,小学
146,杭州市之江外语实验学校,杭州市西湖区文一西路102号,120.10557709917,30.290649135758,西湖区,小学
147,杭州市西湖小学教育集团府苑小学,杭州市西湖区紫荆花路1号府苑新村内,120.09296475717,30.268133332968,西湖区,小学
148,杭州市钱塘外语学校(小学部),浙江省杭州市西湖区文二西路88号,120.11173773137,30.283369714356,西湖区,小学
149,浙江省教育厅教研室-附属小学,杭州市西湖区高技街6号,120.12132584385,30.285843172866,西湖区,小学
150,浙江大学附属小学,杭州市西湖区浙大路18号求是社区内,120.12877107321,30.261021028526,西湖区,小学
151,浙江大学附属第二小学,杭州市西湖区五常港路紫金西苑南侧,120.06560550157,30.300734418008,西湖区,小学
152,翠苑第一小学(翠苑校区),浙江省杭州市西湖区文一路375号,120.12696641603,30.287422914362,西湖区,小学
153,保俶塔实验学校,浙江省杭州市西湖区天目山路81号,120.14962133045,30.27053630305,西湖区,小学
154,杭州市古荡第一小学,杭州市西湖区益乐路6-1号,120.11705082955,30.274128391167,西湖区,小学
155,翠苑第二小学,浙江省杭州市西湖区翠柏路180-3号,120.1213263232,30.291128292655,西湖区,小学
156,周浦小学,浙江省杭州市西湖区双浦镇周浦周家埭村408号,120.07329093436,30.099720108321,西湖区,小学
157,杭州市星洲小学,杭州市西湖区星洲街与紫荆花路交叉路口往东北约100米,120.09334967219,30.289406678218,西湖区,小学
158,杭州市竞舟小学,浙江省杭州市西湖区竞舟路221号,120.1032552281,30.284749709267,西湖区,小学
159,杭州市文三教育集团定山小学,杭州市西湖区灵凤街178号,120.07114475871,30.140747369386,西湖区,小学
160,杭州市之江第二小学,杭州市西湖区珊瑚沙路与碧波路交叉口西南50米,120.09526003606,30.162168285328,西湖区,小学
161,杭州市西子湖小学,浙江省杭州市西湖区之江路40号,120.11702813315,30.186422982207,西湖区,小学
162,杭州市袁浦小学,杭州市西湖区双浦镇兰溪口村1号,120.1211387239,30.114135556733,西湖区,小学
163,杭州市行知第二小学,杭州市西湖区双龙街378号,120.0612501299,30.294127720471,西湖区,小学
164,杭州市星洲第二小学,杭州市西湖区三墩镇贝家街与祥余路交叉口中国铁建西湖国际城对面,120.06199689684,30.331476967015,西湖区,小学
165,浙江科技学院(小和山校区),浙江省杭州市西湖区留和路318号,120.02522932731,30.22003448373,西湖区,小学
166,杭州市三墩小学(双桥校区),浙江省杭州市西湖区三墩镇双桥社区肖家坝68号,120.04110328621,30.329461146918,西湖区,小学
167,杭州市行知小学(文二校区),杭州市西湖区文二路281号,120.1311099844,30.282680451861,西湖区,小学
168,杭州外国语学校,浙江省杭州市西湖区留和路309号,120.03452454546,30.219995836535,西湖区,小学
169,求是(西溪)小学,杭州市西湖区崇仁路杭州市西溪实验学校,120.07699837116,30.287859767483,西湖区,小学
170,转塘小学(回龙校区),浙江省杭州市西湖区双浦镇南村狮闻线转塘小学回龙校区,120.097642652,30.122238602557,西湖区,小学
171,三墩镇山桥小学,杭州市西湖区三墩镇肖家坝12号,120.04133928946,30.328534847487,西湖区,小学
172,杭州市长桥小学,杭州市西湖区南山路64号,120.15325714282,30.229071922767,西湖区,小学
173,杭州市行知小学,杭州市西湖区双龙街杭州十五中崇德校区,120.06136428045,30.293191336335,西湖区,小学
174,杭州市竞舟第二小学,浙江省杭州市西湖区溪云支巷1号,120.0611976141,30.299675188466,西湖区,小学
175,浙江外国语学院附属实验小学,浙江省杭州市西湖区留下大街2号,120.05423133804,30.239291604416,西湖区,小学
176,杭州市翠苑第三小学,杭州市西湖区华星支路与文二路交叉路口往北约170米,120.12196119138,30.283919803314,西湖区,小学
177,杭州市西湖第一实验学校,浙江省杭州市西湖区转塘街道葛衙庄龙新路,120.04820362008,30.181905802651,西湖区,小学
178,浙江常春藤国际高中,杭州市西湖区留下街道小和山支路79号,120.03061518096,30.213761080334,西湖区,小学
179,朴新飞越中小学,杭州市西湖区马塍路马塍路4号A座,120.15012946548,30.274631068355,西湖区,小学
180,黄姑山路小学,杭州市西湖区黄姑山横路70号育才教育集团,120.13131574623,30.274638713116,西湖区,小学
181,文一街小学(师苑校区),杭州市西湖区笃行巷融信杭州公馆南侧约130米,120.13027985052,30.290091547416,西湖区,小学
182,西湖(紫萱)小学-西睿楼,杭州市西湖区紫宣路西湖(紫萱)小学,120.07085850687,30.3265947651,西湖区,小学
183,翁家山小学,浙江省杭州市西湖区翁家山128号,120.11654217763,30.219049207204,西湖区,小学
184,浙江大学之江校区小学,杭州市西湖区之江路51号浙江大学之江校区,120.1284492092,30.193911851614,西湖区,小学
185,浙江外国语学院-第一附属小学,杭州市西湖区文三路140号,120.14422503108,30.277015953174,西湖区,小学
186,杭州市紫荆花学校,杭州市西湖区竞舟路222号,120.10473090442,30.283968901371,西湖区,小学
187,三坝幼儿园(金地园区),浙江省杭州市西湖区三墩自在城(池华街西),120.07565608875,30.333895037536,西湖区,小学
188,杭州之江专修学院(小和山校区),浙江省杭州市西湖区留和路533号,120.0102001293,30.205362936408,西湖区,小学
189,杨家塘村茹家堪东34号,杭州市西湖区振华路紫金港·人才公寓西南侧约210米,120.05767558771,30.312976689506,西湖区,小学
190,古荡小学南路/益乐路(路口),杭州市西湖区益乐路,120.1164632506,30.273705280623,西湖区,小学
191,浙江大学紫金港校区行政中心,杭州市西湖区余杭塘路866号浙江大学紫金港校区,120.08812963456,30.303500007119,西湖区,小学
192,杭州师范大学玉皇山校区(小剧场),浙江省杭州市西湖区玉皇山路77号,120.15730727993,30.22833680353,西湖区,小学
193,大地之野小森林,浙江省杭州市西湖区上城埭路,120.04067126694,30.177687082112,西湖区,小学
194,杭州学军中学(西溪校区),杭州市西湖区文三路188号,120.13964453206,30.278405134463,西湖区,中学
195,杭州学军中学(紫金港校区),浙江省杭州市西湖区余杭塘河与花蒋路西北角,120.06803290909,30.298071574809,西湖区,中学
196,浙江省杭州第七中学(转塘校区),浙江省杭州市西湖区转塘环山路1号,120.0567024534,30.149123299831,西湖区,中学
197,杭州市公益中学,杭州市西湖区文二西路698号,120.08775685474,30.28214778657,西湖区,中学
198,杭州市紫金港中学,杭州市西湖区三坉镇团园巷8号,120.09943255963,30.298493548557,西湖区,中学
199,杭州袁浦中学,杭州市西湖区双浦镇袁浦街1号,120.1288338456,30.117891241768,西湖区,中学
200,杭州师范大学附属中学,杭州市西湖区三墩镇振华路5号,120.08533131591,30.31591665821,西湖区,中学
201,浙江大学附属中学(玉泉校区),浙江省杭州市西湖区曙光路91号,120.13215184616,30.258818377879,西湖区,中学
202,杭州东方中学,浙江省杭州市西湖区西溪路655-1号,120.08844049141,30.254326673323,西湖区,中学
203,杭州绿城育华学校,浙江省杭州市西湖区文一西路532号,120.08647724884,30.290617274603,西湖区,中学
204,杭州市三墩中学,杭州市西湖区振华路9号,120.0824030946,30.315882777233,西湖区,中学
205,杭州市翠苑中学(翠苑校区),杭州市西湖区翠柏路与育新路交叉路口往西南约90米,120.12602239398,30.290314643651,西湖区,中学
206,杭州丰潭中学,杭州市西湖区丰潭路2号,120.11269196144,30.272545349304,西湖区,中学
207,杭州第一技师学院(西溪路),杭州市西湖区西溪路719号,120.08208454131,30.253036176135,西湖区,中学
208,杭州十三中教育集团,杭州市西湖区教工路159号,120.13487687986,30.287049803019,西湖区,中学
209,杭州市西湖高级中学,浙江省杭州市西湖区留下大街21号,120.06141258329,30.241318822681,西湖区,中学
210,杭州市十三中教育集团文溪中学,杭州市西湖区春申街15号,120.05722219009,30.280229403787,西湖区,中学
211,杭州市文理中学,杭州市西湖区三墩镇欣然街142号(文理小学西侧),120.07246714707,30.332320420779,西湖区,中学
212,上泗中学,浙江省杭州市西湖区沈横路30号,120.06714911122,30.1620765858,西湖区,中学
213,杭州市西溪实验学校,杭州市西湖区文一西路578号,120.07833240925,30.287810697324,西湖区,中学
214,杭州市翠苑中学(文华校区),杭州市西湖区古墩路580号,120.09929503202,30.289098417428,西湖区,中学
215,杭州之江高级中学,杭州市西湖区留和路533号,120.01079386577,30.206335794902,西湖区,中学
216,长阳中学,杭州市西湖区长阳路2号,120.09481321161,30.324861638721,西湖区,中学
217,杭州市嘉绿苑中学,浙江省杭州市西湖区华星路218号,120.11603514333,30.279877468688,西湖区,中学
218,杭州市第十五中学(玉古路),浙江省杭州市西湖区玉古路165号,120.12742888186,30.26736722532,西湖区,中学
219,杭州市陈经纶体育学校,浙江省杭州市西湖区曙光路126号,120.13771450981,30.26638047502,西湖区,中学
220,杭州市保俶塔申花实验学校,浙江省杭州市西湖区竞舟北路189号,120.09904992109,30.308659609413,西湖区,中学
221,杭州市留下中学,浙江省杭州市西湖区杨梅山路388号,120.05646388671,30.23319108508,西湖区,中学
222,杭州市景汇中学,杭州市西湖区三墩镇联良路与联鸿路交叉口,120.06594768804,30.348532276198,西湖区,中学
223,杭州西湖职业高级中学,杭州市西湖区杭新东路3号,120.0829798569,30.157797089674,西湖区,中学
224,杭州市西湖第一实验学校,浙江省杭州市西湖区转塘街道葛衙庄龙新路,120.04820362008,30.181905802651,西湖区,中学
225,杭州周浦中学,浙江省杭州市西湖区双浦镇三阳村5组,120.07700571401,30.091346923294,西湖区,中学
226,杭州仁和实验学校,浙江省杭州市西湖区梅灵南路5号,120.09777890581,30.17707713889,西湖区,中学
