,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,objectid,name,address,point_x,point_y,dsmc,qxmc,xzmc,xxlb,xzqdm,dj,gdb_geomattr_data,shape,verify_point_x,verify_point_y,verify_address
44,152.0,172.0,256.0,4264.0,宁波市海曙区高桥镇西堤阳光幼儿园,浙江省宁波市海曙区高桥镇学院路西堤阳光19幢46号,121.4806097,29.88282977,宁波市,海曙区,高桥镇,幼儿园,330203.0,学前教育,,01010000208A110000501F504FC25E5E4050CAB92101E23D40,121.48055349194536,29.882584943700518,"            format_address2
0  浙江省宁波市海曙区高桥镇西堤阳光39号楼西堤阳光"
45,153.0,174.0,260.0,4321.0,宁波市海曙区石碶街道阳光丽园幼儿园,宁波市海曙区石碶街道雅戈尔大道375号,121.4946685,29.82487754,宁波市,海曙区,石碶街道,幼儿园,330203.0,学前教育,,01010000208A11000058C032A6A85F5E403053982C2BD33D40,121.49467321264852,29.824881597441212,"                format_address2
0  浙江省宁波市海曙区石碶街道雅戈尔大道375号阳光丽园南区"
46,161.0,185.0,276.0,4528.0,宁波市海曙区洞桥镇佳豪幼儿园,宁波市海曙区洞桥镇百梁村菜场路16号,121.3865631,29.76743454,宁波市,海曙区,洞桥镇,幼儿园,330203.0,学前教育,,01010000208A11000040331B73BD585E40603CFE9676C43D40,121.38643376969455,29.76735874338884,"      format_address2
0  浙江省宁波市海曙区洞桥镇幸福路32号"
47,162.0,187.0,279.0,4554.0,义乌市北苑街道厚富幼儿园,浙江省义乌市北苑街道厚富小区36幢1号,120.059404,29.34819351,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000E8A38246CD035E40A03EAD3523593D40,120.05930818951377,29.34814605893084,"            format_address2
0  浙江省金华市义乌市北苑街道厚富幼儿园厚富小区南区"
48,164.0,191.0,286.0,4642.0,义乌市廿三里李塘幼儿园,义乌市廿三里街道李塘村岩托下12号,120.1825266,29.36830747,金华市,义乌市,廿三里街,幼儿园,330782.0,学前教育,,01010000208A110000F8300984AE0B5E4040D1FE65495E3D40,120.18250306705791,29.36841879456088,"       format_address2
0  浙江省金华市义乌市廿三里街道李塘幼儿园"
49,173.0,202.0,300.0,4874.0,宁波市海曙区古林镇福娃幼儿园,宁波市海曙区古林镇礼嘉桥村1号,121.5002995,29.85197687,宁波市,海曙区,古林镇,幼儿园,330203.0,学前教育,,01010000208A11000058F652E804605E4040C70A281BDA3D40,121.50030406105944,29.851983296630042,"                     format_address2
0  浙江省宁波市海曙区古林镇宁波市三江业余艺术学校分校古林镇福娃幼儿园"
50,177.0,207.0,316.0,5153.0,德清县逸夫小学,浙江省德清县武康街道群益街78号,119.9578219,30.53400468,湖州市,德清县,武康街道,小学,330521.0,初等教育,,01010000208A110000103420F44CFD5D4040A0CF87B4883E40,119.95787103230238,30.53428375754941,"     format_address2
0  浙江省湖州市德清县武康街道逸夫小学"
51,178.0,208.0,317.0,5178.0,义乌市北苑乖宝宝幼儿园,义乌市北苑街道春晗三区56幢,120.056663,29.335159,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A11000028F9D85DA0035E40C0F5EFFACC553D40,120.05676712083981,29.335223627414873,"                format_address2
0  浙江省金华市义乌市北苑街道乖宝宝幼儿园(九号路)春晗3区"
52,179.0,209.0,319.0,5250.0,义乌市稠江杨二幼儿园,义乌市稠江街道杨二村39幢,120.033864,29.292957,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000C020E9D32A025E406022DE3AFF4A3D40,120.03382036435177,29.292911188382885,"      format_address2
0  浙江省金华市义乌市稠江街道杨二幼儿园"
53,180.0,210.0,320.0,5261.0,义乌市福田青苹果幼儿园,义乌市福田街道东大鲁村15栋,120.094058,29.37566,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A110000587BD80B05065E40506AF6402B603D40,120.09416626218551,29.375586080240094,"          format_address2
0  浙江省金华市义乌市福田街道聚宝路义乌市植物园"
54,186.0,222.0,339.0,5638.0,义乌市北苑天之骄幼儿园,浙江省金华市义乌市北苑街道春盛小区17幢,120.030221,29.323041,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000C0A90F24EF015E406044A2D0B2523D40,120.03027436004967,29.32305455826126,"                 format_address2
0  浙江省金华市义乌市北苑街道义乌市汇洲进出口有限公司春盛小区"
55,187.0,223.0,340.0,5641.0,杭州市西湖职业高级中学,杭州市西湖区转塘杭新东路3号,120.0784606,30.16160642,杭州市,西湖区,转塘街道,职业高中学校,330106.0,中等教育,,01010000208A11000028D2B97F05055E40308BBF095F293E40,120.07842139096219,30.161449662998503,"                    format_address2
0  浙江省杭州市西湖区转塘街道珊瑚沙路杭州市西湖职业高级中学(南区)"
56,190.0,227.0,347.0,5873.0,义乌市佛堂镇双林幼儿园,佛堂镇双林路28号,120.017368,29.208074,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000D0FFAB8E1C015E40E025715644353D40,120.01742430803307,29.208261699687352,"              format_address2
0  浙江省金华市义乌市佛堂镇凤凰名城小区佛堂二幼双林分园"
57,191.0,228.0,348.0,5900.0,义乌市大陈镇小金鱼幼儿园,浙江省义乌市大陈镇李孟宅村,120.12569,29.46169,金华市,义乌市,大陈镇,幼儿园,330782.0,学前教育,,01010000208A110000C8DB114E0B085E40E0E3DA5031763D40,120.12567843666443,29.461923564885286,"             format_address2
0  浙江省金华市义乌市大陈镇义乌市大陈镇李孟宅村卫生室"
58,193.0,230.0,351.0,5960.0,杭州市余杭区良渚金凤凰幼儿园,杭州市余杭区良渚街道东塘河村孟家湾99号,120.091091,30.383624,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000707D586FD4055E40F0F5B52E35623E40,120.0911057627296,30.383543726605016,"         format_address2
0  浙江省杭州市余杭区良渚街道杭州金凤凰幼儿园"
59,194.0,231.0,352.0,5963.0,义乌市佛堂倍磊阳光幼儿园,佛堂镇倍磊四村,119.979211,29.172011,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A11000088389D64ABFE5D40608DB3E9082C3D40,119.9793000842401,29.171952992232317,"                 format_address2
0  浙江省金华市义乌市佛堂镇浙江农信义乌农商银行(倍磊分理处)"
60,196.0,233.0,356.0,6012.0,宁波海曙天一幼儿园,宁波市海曙区中山西路988弄188号,121.516329,29.884068,宁波市,海曙区,望春街道,幼儿园,330203.0,学前教育,,01010000208A110000803ECA880B615E40B070CB4752E23D40,121.51644846887083,29.884310236549148,"           format_address2
0  浙江省宁波市海曙区望春街道天一家园(丽园北路)"
61,200.0,237.0,360.0,6074.0,杭州市余杭区乔司三角幼儿园,余杭区乔司街道三角村蔬科后70号,120.280112,30.333241,杭州市,余杭区,乔司街道,幼儿园,330110.0,学前教育,,01010000208A110000E8CDE15AED115E40B0AF3C484F553E40,120.28021081917407,30.33337265751008,"                 format_address2
0  浙江省杭州市临平区乔司街道乔司镇三角幼儿园长三角数字科创园"
62,204.0,241.0,369.0,6367.0,义乌市上溪镇上楼宅幼儿园,义乌市上溪镇上楼宅村,119.934606,29.261542,金华市,义乌市,上溪镇,幼儿园,330782.0,学前教育,,01010000208A1100005029AF95D0FB5D40D087A06AF4423D40,119.93469717922424,29.26165740264851,"            format_address2
0  浙江省金华市义乌市上溪镇上季线上溪镇上楼宅幼儿园"
63,205.0,242.0,371.0,6414.0,义乌市稠江七色花幼儿园,义乌市稠江街道八角井村13幢1-4号,120.022073,29.28726,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000F847DFA469015E40F07211DF89493D40,120.0221326561371,29.287015889725396,"            format_address2
0  浙江省金华市义乌市稠江街道七色花幼儿园八角井小区"
64,206.0,243.0,373.0,6442.0,义乌市稠江育苗幼儿园,义乌市稠江街道后申塘村一区13幢,120.020517,29.283907,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000C800892650015E40001B1021AE483D40,120.02062148178611,29.28386134589418,"           format_address2
0  浙江省金华市义乌市稠江街道育苗幼儿园后申塘1区"
65,208.0,245.0,378.0,6482.0,义乌市稠江大路金成红幼儿园,浙江省义乌市稠江街道大路金27幢,120.026788,29.285876,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000038FB03E5B6015E4010B6662B2F493D40,120.026885836917,29.285919380247684,"                 format_address2
0  浙江省金华市义乌市稠江街道戚继光路606号大路金成红幼儿园"
66,211.0,248.0,386.0,6703.0,义乌市城西街道五一幼儿园,浙江省义乌市城西街道五一村工商西街51号,119.979962,29.312081,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000A85489B2B7FE5D40F0B3588AE44F3D40,119.97978669206083,29.312069068115242,"    format_address2
0  浙江省金华市义乌市城西街道五一路"
67,216.0,255.0,401.0,6952.0,义乌市义亭华艺幼儿园,浙江省义乌市义亭镇陈店村上低田,119.925878,29.181938,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A1100008085CC9541FB5D4050E61F7D932E3D40,119.92576759950481,29.181736465445823,"  format_address2
0    浙江省金华市金东区佛低线"
68,217.0,256.0,402.0,6953.0,义乌市城西万商华府幼儿园,浙江省义乌市城西街道万商华府21栋,119.976245,29.29845,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A11000088F84ECC7AFE5D40C07D1D38674C3D40,119.97626804925349,29.298461079683058,"            format_address2
0  浙江省金华市义乌市城西街道万商华府幼儿园万商华府"
69,218.0,257.0,404.0,6977.0,义乌市义亭贝贝星幼儿园,浙江省义乌市义亭镇全村247号,119.981588,29.244087,金华市,义乌市,义亭镇,幼儿园,330782.0,学前教育,,01010000208A11000058897956D2FE5D40F060527C7C3E3D40,119.98161177919086,29.244013670199124,"      format_address2
0  浙江省金华市义乌市义亭镇贝贝星幼儿园"
70,229.0,271.0,428.0,7523.0,义乌市江东启航幼儿园,浙江省义乌市江东街道东洲路121-127号,120.110226,29.311164,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D04A5AF10D075E4050B1A371A84F3D40,120.11028957880758,29.31122100500162,"                  format_address2
0  浙江省金华市义乌市江东街道站溪第二分园启航幼儿园鲇溪第二分园"
71,230.0,272.0,430.0,7588.0,杭州市余杭区良渚田园幼儿园,浙江省杭州市余杭区良渚街道行宫塘新苑西区1-1号,120.09725,30.372675,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A1100005062105839065E407009F9A0675F3E40,120.09729884858413,30.37239664366109,"              format_address2
0  浙江省杭州市余杭区良渚街道行宫塘新苑·西区田园幼儿园"
72,237.0,281.0,448.0,8005.0,义乌市稠江经发幼儿园,义乌市稠江街道杨三村13幢,120.037667,29.294513,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000E048D92269025E40303F3734654B3D40,120.03768852124983,29.29461828438894,"                  format_address2
0  浙江省金华市义乌市稠江街道杨官路香山小学教育集团(杨村校区)"
73,238.0,282.0,449.0,8009.0,杭州市余杭区江南春庭院深深幼儿园,杭州市余杭区余杭街道庭院深深住宅区柳青庭2幢,119.95712,30.24666,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000040963E7441FD5D40403B191C253F3E40,119.95728898772514,30.246710057742018,"                format_address2
0  浙江省杭州市余杭区余杭街道庭院深深(东区)庭院深深幼儿园"
74,243.0,288.0,456.0,8154.0,义乌市苏溪镇盼盼幼儿园,义乌市苏溪镇邢宅村,120.109851,29.438376,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A110000B81B7DCC07075E40F059D76839703D40,120.10995263542347,29.438304914922362,"      format_address2
0  浙江省金华市义乌市苏溪镇江西特色饭店"
75,246.0,293.0,461.0,8253.0,义乌市城西街道东河幼儿园,浙江省义乌市城西街道东河工商街110号,119.988749,29.310408,金华市,义乌市,城西街道,幼儿园,330782.0,学前教育,,01010000208A110000F8BCE2A947FF5D40B06A10E6764F3D40,119.9885872205286,29.31045634239776,"          format_address2
0  浙江省金华市义乌市城西街道城西街道东河幼儿园"
76,251.0,298.0,473.0,8431.0,义乌市稠江街道海洋幼儿园,义乌市稠江街道新屋村三街1、3号,120.028097,29.273543,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A11000068075C57CC015E40C00CFFE906463D40,120.02827077235374,29.27348015898389,"            format_address2
0  浙江省金华市义乌市稠江街道新屋路68号海洋幼儿园"
77,256.0,304.0,482.0,8648.0,杭州市余杭区良山鑫鑫幼儿园,杭州市余杭区良山鑫鑫幼儿园,120.076956,30.365256,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000C8CEDBD8EC045E40F0AACE6A815D3E40,120.07695325399587,30.36556596562699,"            format_address2
0  浙江省杭州市余杭区良渚街道杭州市余杭区鑫鑫幼儿园"
78,259.0,309.0,490.0,8828.0,义乌市苏溪糖糖宝贝幼儿园,义乌市苏溪镇王界村45幢,120.13827,29.403179,金华市,义乌市,苏溪镇,幼儿园,330782.0,学前教育,,01010000208A11000028016A6AD9085E40206F2BBD36673D40,120.13822811106685,29.403123305191176,"       format_address2
0  浙江省金华市义乌市苏溪镇糖糖宝贝幼儿园"
79,264.0,315.0,497.0,9007.0,杭州市余杭区星华幼托园,杭州市余杭区良渚莫干山路2164号,120.051898,30.375758,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000982EFD4B52035E40E03521AD31603E40,120.05174148973646,30.37579485385558,"                         format_address2
0  浙江省杭州市余杭区良渚街道莫干山路2164号杭州余杭区良渚文化技能培训学校"
80,267.0,318.0,500.0,9144.0,杭州市之江外语实验学校,杭州市西湖区文一西路102号,120.1007735,30.29261419,杭州市,西湖区,文新街道,小学,330106.0,初等教育,,01010000208A11000000B8771273065E40C0826BC3E84A3E40,120.10074777610473,30.29291812108959,"             format_address2
0  浙江省杭州市西湖区文新街道天河西苑之江外语实验学校"
81,269.0,320.0,502.0,9164.0,义乌市稠江街道凤凰幼儿园,义乌市稠江街道香山路凤凰山小区,120.06031,29.29617,金华市,义乌市,稠江街道,幼儿园,330782.0,学前教育,,01010000208A110000C867791EDC035E40700E10CCD14B3D40,120.06020453666721,29.295966283807985,"             format_address2
0  浙江省金华市义乌市稠江街道凤凰双语幼儿园凤凰山小区"
82,270.0,322.0,505.0,9281.0,义乌市北苑春晗幼儿园,义乌市北苑街道春晗二区87幢,120.066109,29.335647,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000283E3E213B045E40200038F6EC553D40,120.06600706881063,29.335806256211246,"                 format_address2
0  浙江省金华市义乌市北苑街道春晗幼儿园(春晗二区南)春晗2区"
83,274.0,326.0,511.0,9392.0,义乌市福田博哈金宝宝幼儿园,义乌市福田街道福田三区51栋,120.09578,29.339966,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A11000018E76F4221065E4080C0030308573D40,120.09582235882024,29.339971540835098,"             format_address2
0  浙江省金华市义乌市福田街道博哈金宝宝幼儿园福田3区"
84,276.0,329.0,515.0,9474.0,义乌市北苑街道凌云幼儿园,义乌市北苑街道凌云三区77—78幢,120.047109,29.356467,金华市,义乌市,北苑街道,幼儿园,330782.0,学前教育,,01010000208A110000389677D503035E40701ADB6B415B3D40,120.0471227914958,29.35658754763636,"         format_address2
0  浙江省金华市义乌市北苑街道凌云公园凌云3区"
85,278.0,331.0,517.0,9501.0,宁波市海曙区集士港镇金色童年幼儿园,宁波市海曙区集士港镇广盛路598号,121.438923,29.85744,宁波市,海曙区,集士港镇,幼儿园,330203.0,学前教育,,01010000208A110000989D7E50175C5E404048163081DB3D40,121.4390139220783,29.857188105884905,"             format_address2
0  浙江省宁波市海曙区集士港镇金色童年幼儿园(惠兰路)"
86,281.0,334.0,523.0,9543.0,杭州市长桥小学,浙江省杭州市西湖区西湖街道净寺社区,120.14856,30.231371,杭州市,西湖区,西湖街道,小学,330106.0,初等教育,,01010000208A110000985FCD0182095E40303E3E213B3B3E40,120.14867693812539,30.231382185796917,"          format_address2
0  浙江省杭州市西湖区西湖街道杭州西湖风景名胜区"
87,282.0,335.0,524.0,9568.0,义乌市佛堂镇育红幼儿园,佛堂镇剡溪村68号,120.043847,29.182305,金华市,义乌市,佛堂镇,幼儿园,330782.0,学前教育,,01010000208A110000C8C1A563CE025E40B0E55C8AAB2E3D40,120.04390636918602,29.182229589029095,"     format_address2
0  浙江省金华市义乌市佛堂镇育红幼儿园"
88,283.0,336.0,526.0,9616.0,义乌市江东街道育深幼儿园,浙江省义乌市江东九联黄古头19栋,120.050724,29.27004,金华市,义乌市,江东街道,幼儿园,330782.0,学前教育,,01010000208A110000D047E00F3F035E40A09C685721453D40,120.05067647954867,29.270213631661424,"      format_address2
0  浙江省金华市义乌市江东街道九联黄古头"
89,284.0,337.0,528.0,9684.0,义乌市江东街道东方之珠幼儿园,江东街道龚大塘一区41栋,120.077675,29.294543,金华市,义乌市,江东街道,幼儿园,,学前教育,,01010000208A110000E02D90A0F8045E400044882B674B3D40,120.07773095904554,29.294538417142267,"             format_address2
0  浙江省金华市义乌市江东街道东方之珠幼儿园龚大塘1区"
90,285.0,338.0,530.0,9747.0,杭州市余杭区南湖幼儿园,浙江省杭州市余杭区余杭区街道城南路651号,119.933372,30.259459,杭州市,余杭区,余杭街道,幼儿园,330110.0,学前教育,,01010000208A11000020C0E95DBCFB5D4020A7AFE76B423E40,119.9335073266183,30.259556806578065,"                      format_address2
0  浙江省杭州市余杭区余杭街道南湖幼儿园教育集团行政楼南湖幼儿园教育集团"
91,286.0,339.0,532.0,9788.0,杭州市余杭区东湖世纪星幼儿园,经济开发区港园路5号,120.297363,30.445643,杭州市,余杭区,东湖街道,幼儿园,330110.0,学前教育,,01010000208A1100009802D2FE07135E4000B1DEA815723E40,120.29743315193221,30.445597826147512,"                    format_address2
0  浙江省杭州市临平区东湖街道东湖北路321#号杭州万联汽车有限公司"
92,289.0,342.0,537.0,9826.0,杭州市余杭区良渚良运幼儿园,杭州市余杭区良运街270号,120.105125,30.355906,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000803F355EBA065E404073D6A71C5B3E40,120.10504712074216,30.356029396457895,"                   format_address2
0  浙江省杭州市余杭区良渚街道良运街48号杭州城北万象城(建设中)"
93,294.0,350.0,553.0,10179.0,杭州市西湖区三坝幼儿园,杭州市西湖区金地自在城乐活湾1幢,120.0948,30.303495,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A11000048EA043411065E40E07F2BD9B14D3E40,120.09466673819976,30.303563054033518,"          format_address2
0  浙江省杭州市西湖区三墩镇三坝社区会馆同人精华"
94,297.0,354.0,560.0,10290.0,杭州市余杭区艺嘉幼儿园,浙江省杭州市余杭区运河街道运河丽园2-1,120.291705,30.47925,杭州市,余杭区,运河街道,幼儿园,330110.0,学前教育,,01010000208A11000018C5724BAB125E40A09BC420B07A3E40,120.29177915412649,30.47917142390112,"             format_address2
0  浙江省杭州市临平区运河街道东湖北路709号运河丽园"
95,299.0,356.0,563.0,10355.0,义乌市福田诚信幼儿园,义乌市草塘沿诚信一区71幢5-7号,120.109921,29.353446,金华市,义乌市,福田街道,幼儿园,330782.0,学前教育,,01010000208A110000300917F208075E40F0E6E26F7B5A3D40,120.10978540635234,29.35323501831909,"         format_address2
0  浙江省金华市义乌市福田街道草塘沿路诚信1区"
96,303.0,360.0,570.0,10568.0,杭州市余杭区良渚云华幼儿园,余杭区良渚街道玉琮路114号,120.04809,30.380373,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A110000F05014E813035E401048FB1F60613E40,120.04805060859395,30.380472635771856,"                        format_address2
0  浙江省杭州市余杭区良渚街道花园新村(玉管路)余杭区良渚云华幼儿园玉成园区"
97,305.0,362.0,572.0,10616.0,杭州市余杭区绿城育华亲亲幼儿园,杭州市余杭区良渚街道金家渡亲亲家园社区,120.086355,30.337335,杭州市,余杭区,良渚街道,幼儿园,330110.0,学前教育,,01010000208A11000028361FD786055E40D0CB28965B563E40,120.08649890570244,30.33746535508882,"                format_address2
0  浙江省杭州市余杭区良渚街道亲亲家园南区绿城育华亲亲幼儿园"
98,308.0,365.0,576.0,10810.0,杭州市西湖区文鼎苑幼儿园,杭州市西湖区古墩路635号,120.091911,30.29990749,杭州市,西湖区,三墩镇,幼儿园,330106.0,学前教育,,01010000208A1100008090A9DEE1055E402060BDBCC64C3E40,120.09196435631834,30.300067057770164,"               format_address2
0  浙江省杭州市西湖区三墩镇文新学前教育集团-文鼎苑幼儿园"
